GO:0021523	GO:0021523
GO:0009923	GO:0009923
GO:0031393	GO:0031393
GO:0008118	GO:0008118
GO:0090163	GO:0090163
GO:0008615	GO:0008615
GO:0016608	GO:0016608
GO:0002369	GO:0002369
GO:0005463	GO:0005463
GO:0060756	GO:0060756
GO:0045174	GO:0045174
GO:0045467	GO:0045467
GO:0035529	GO:0035529
GO:0030316	GO:0030316
GO:0061589	GO:0061589
GO:2001141	GO:2001141
GO:0071322	GO:0071322
GO:0071073	GO:0071073
GO:0035676	GO:0035676
GO:0021870	GO:0021870
GO:0090102	GO:0090102
GO:0010718	GO:0010718
GO:0071806	GO:0071806
GO:0071448	GO:0071448
GO:0035594	GO:0035594
GO:0006477	GO:0006477
GO:0004736	GO:0004736
GO:0035603	GO:0035603
GO:0098506	GO:0098506
GO:1900560	GO:1900560
GO:0031513	GO:0097730
GO:0005118	GO:0005118
GO:0007291	GO:0007291
GO:0015660	GO:0015660
GO:0030163	GO:0030163
GO:0005109	GO:0005109
GO:2001150	GO:2001150
GO:0043433	GO:0043433
GO:0007425	GO:0007425
GO:0035718	GO:0035718
GO:0033310	GO:0033310
GO:0005005	GO:0005005
GO:0031981	GO:0031981
GO:0008932	GO:0008932
GO:1900180	GO:1900180
GO:0005548	GO:0005548
GO:2001283	GO:2001283
GO:0007314	GO:0007314
GO:0044841	GO:0044841
GO:0042311	GO:0042311
GO:0032978	GO:0032978
GO:0031920	GO:0031920
GO:0045513	GO:0045513
GO:0047580	GO:0047580
GO:0002323	GO:0002323
GO:0033143	GO:0033143
GO:0004119	GO:0004119
GO:0016762	GO:0016762
GO:0015970	GO:0015970
GO:0046403	GO:0046403
GO:0031361	GO:0031361
GO:1900796	GO:1900796
GO:0000956	GO:0000956
GO:0018126	GO:0018126
GO:1900026	GO:1900026
GO:0085029	GO:0085029
GO:0015736	GO:0015736
GO:0010267	GO:0010267
GO:0031139	GO:0031139
GO:0031166	GO:0031166
GO:0042631	GO:0042631
GO:0015955	GO:0015955
GO:0003281	GO:0003281
GO:0048057	GO:0048057
GO:0033858	GO:0033858
GO:0007187	GO:0007187
GO:2000984	GO:2000984
GO:0015770	GO:0015770
GO:2000728	GO:2000728
GO:0042117	GO:0042117
GO:0097211	GO:0097211
GO:0046877	GO:0046877
GO:0033246	GO:0033246
GO:0008937	GO:0008937
GO:0010947	GO:0010947
GO:0003104	GO:0003104
GO:0043068	GO:0043068
GO:0035910	GO:0035910
GO:0008998	GO:0008998
GO:2000068	GO:2000068
GO:0021776	GO:0021776
GO:0070651	GO:0070651
GO:0006065	GO:0006065
GO:0001197	GO:0001197
GO:0005887	GO:0005887
GO:0000502	GO:0000502
GO:0006037	GO:0006037
GO:0046941	GO:0046941
GO:0007228	GO:0007228
GO:0006998	GO:0006998
GO:0048671	GO:0048671
GO:0002060	GO:0002060
GO:0060001	GO:0060001
GO:1902097	GO:1902097
GO:0016126	GO:0016126
GO:0052651	GO:0052651
GO:0015802	GO:0015802
GO:0018885	GO:0018885
GO:0031990	GO:0031990
GO:0051041	GO:0051041
GO:0090149	GO:0090149
GO:0046429	GO:0046429
GO:0010715	GO:0010715
GO:0004765	GO:0004765
GO:0004563	GO:0004563
GO:2000171	GO:2000171
GO:0042744	GO:0042744
GO:0022891	GO:0022857
GO:1900195	GO:1900195
GO:0008191	GO:0008191
GO:0045576	GO:0045576
GO:0006107	GO:0006107
GO:0032418	GO:0032418
GO:0043588	GO:0043588
GO:0032430	GO:0032430
GO:0014012	GO:0014012
GO:0071403	GO:0071403
GO:0000802	GO:0000802
GO:0071170	GO:0071170
GO:0048859	GO:0048859
GO:0035472	GO:0035472
GO:0019970	GO:0019970
GO:0080061	GO:0080061
GO:0005216	GO:0005216
GO:0045646	GO:0045646
GO:0005384	GO:0005384
GO:0005143	GO:0005143
GO:0005543	GO:0005543
GO:0075733	GO:0075733
GO:0046824	GO:0046824
GO:0010972	GO:0010972
GO:0035992	GO:0035992
GO:1902431	GO:0098721
GO:0046879	GO:0046879
GO:0008706	GO:0008706
GO:0034042	GO:0034042
GO:0060807	GO:0060807
GO:0007611	GO:0007611
GO:0035434	GO:0035434
GO:0060027	GO:0060027
GO:1901203	GO:1901203
GO:2000798	GO:2000798
GO:0046732	GO:0046732
GO:0051683	GO:0051683
GO:0008885	GO:0008885
GO:0031644	GO:0031644
GO:0035561	GO:0035561
GO:0046355	GO:0046355
GO:0046339	GO:0046339
GO:0035242	GO:0035242
GO:0010008	GO:0010008
GO:0071310	GO:0071310
GO:0019694	GO:0019694
GO:0002189	GO:0002189
GO:0042148	GO:0042148
GO:0019915	GO:0019915
GO:0034341	GO:0034341
GO:0004837	GO:0004837
GO:0051073	GO:0051073
GO:0072219	GO:0072219
GO:0044281	GO:0044281
GO:0033842	GO:0033842
GO:0014846	GO:0014846
GO:0005319	GO:0005319
GO:0047756	GO:0047756
GO:0036109	GO:0036109
GO:0035207	GO:0035207
GO:0042715	GO:0042715
GO:0030981	GO:0030981
GO:0019646	GO:0019646
GO:0005694	GO:0005694
GO:2000463	GO:2000463
GO:0030833	GO:0030833
GO:0042796	GO:0042796
GO:0033528	GO:0033528
GO:0016814	GO:0016814
GO:0009814	GO:0009814
GO:1900192	GO:1900192
GO:0031305	GO:0031305
GO:0015578	GO:0015578
GO:0052829	GO:0052829
GO:0010575	GO:0010575
GO:0006627	GO:0006627
GO:0010628	GO:0010628
GO:0036279	GO:0036279
GO:0050502	GO:0050502
GO:0061526	GO:0061526
GO:0047150	GO:0047150
GO:0001554	GO:0001554
GO:0015412	GO:0015412
GO:0030994	GO:0030994
GO:0017154	GO:0017154
GO:0032897	GO:0032897
GO:0009617	GO:0009617
GO:0044329	GO:0044329
GO:0007097	GO:0007097
GO:0000780	GO:0000780
GO:0010240	GO:0010240
GO:0034111	GO:0034111
GO:0033746	GO:0033746
GO:0006942	GO:0006942
GO:0004913	GO:0004913
GO:0097176	GO:0097176
GO:0044011	GO:0044011
GO:0042446	GO:0042446
GO:0046166	GO:0046166
GO:0001545	GO:0001545
GO:0001012	GO:0001012
GO:0008682	GO:0008682
GO:0050545	GO:0050545
GO:0033477	GO:0033477
GO:0009956	GO:0009956
GO:0009831	GO:0009831
GO:0060964	GO:0060964
GO:0006306	GO:0006306
GO:0005850	GO:0005850
GO:0006046	GO:0006046
GO:0050480	GO:0050480
GO:0071867	GO:0071867
GO:0007268	GO:0007268
GO:0003064	GO:0003064
GO:0010329	GO:0010329
GO:0034044	GO:0034044
GO:0070983	GO:0070983
GO:0042541	GO:0042541
GO:0038094	GO:0038094
GO:0050995	GO:0050995
GO:0016057	GO:0016057
GO:0034200	GO:0034200
GO:0002378	GO:0002378
GO:2000826	GO:2000826
GO:0072366	GO:0072366
GO:0016684	GO:0016684
GO:0048069	GO:0048069
GO:0016731	GO:0016731
GO:2001208	GO:2001208
GO:0030574	GO:0030574
GO:0032879	GO:0032879
GO:0031770	GO:0031770
GO:0002124	GO:0002124
GO:2000547	GO:2000547
GO:0004867	GO:0004867
GO:2000097	GO:2000097
GO:0009050	GO:0009050
GO:0002522	GO:0002522
GO:0030902	GO:0030902
GO:0046005	GO:0046005
GO:0036285	GO:0036285
GO:0035811	GO:0035811
GO:0030853	GO:0030853
GO:0048261	GO:0048261
GO:0009705	GO:0009705
GO:0046105	GO:0046105
GO:1901766	GO:1901766
GO:0008327	GO:0008327
GO:0048527	GO:0048527
GO:0004851	GO:0004851
GO:0051156	GO:0051156
GO:0007374	GO:0007374
GO:0048288	GO:0048288
GO:1901299	GO:1901299
GO:0009652	GO:0009652
GO:0090398	GO:0090398
GO:0031345	GO:0031345
GO:0015666	GO:0015666
GO:0045880	GO:0045880
GO:0071443	GO:0071443
GO:0031473	GO:0031473
GO:0006995	GO:0006995
GO:0008868	GO:0008868
GO:0010360	GO:0010360
GO:0051918	GO:0051918
GO:0045466	GO:0045466
GO:0050560	GO:0050560
GO:0046597	GO:0046597
GO:0035236	GO:0035236
GO:0033206	GO:0033206
GO:0031021	GO:0031021
GO:0006571	GO:0006571
GO:1901536	GO:1901536
GO:0042656	GO:0042656
GO:0004800	GO:0004800
GO:0045616	GO:0045616
GO:0000245	GO:0000245
GO:2000590	GO:2000590
GO:0031663	GO:0031663
GO:0015964	GO:0015964
GO:0090292	GO:0090292
GO:0043156	GO:0043156
GO:0080167	GO:0080167
GO:1901491	GO:1901491
GO:0090002	GO:0072659
GO:0005589	GO:0005589
GO:0048638	GO:0048638
GO:0043457	GO:0043457
GO:0033857	GO:0033857
GO:0031618	GO:0031618
GO:0002689	GO:0002689
GO:0060007	GO:0060007
GO:0009855	GO:0009855
GO:1901625	GO:1901625
GO:1900223	GO:1900223
GO:0033138	GO:0033138
GO:0035507	GO:0035507
GO:0090433	GO:0090433
GO:0072125	GO:0072125
GO:0043443	GO:0043443
GO:0034393	GO:0034393
GO:0033599	GO:0033599
GO:0017017	GO:0017017
GO:0008732	GO:0008732
GO:0002100	GO:0002100
GO:0032781	GO:0032781
GO:0010315	GO:0010315
GO:0060603	GO:0060603
GO:0016210	GO:0016210
GO:0042300	GO:0042300
GO:0047324	GO:0047324
GO:0010466	GO:0010466
GO:0080027	GO:0080027
GO:0051393	GO:0051393
GO:0000097	GO:0000097
GO:0009886	GO:0009886
GO:0060548	GO:0060548
GO:0002047	GO:0002047
GO:0070923	GO:0070923
GO:0000041	GO:0000041
GO:0045502	GO:0070840
GO:0016237	GO:0016237
GO:0031249	GO:0031249
GO:2000224	GO:2000224
GO:0075521	GO:0075521
GO:0051085	GO:0051085
GO:0033050	GO:0033050
GO:0036047	GO:0036047
GO:1902423	GO:1902423
GO:0043024	GO:0043024
GO:0008921	GO:0008921
GO:0030109	GO:0030109
GO:0060612	GO:0060612
GO:0035959	GO:0035959
GO:0015307	GO:0015307
GO:2001262	GO:2001262
GO:0006312	GO:0006312
GO:0061409	GO:0061409
GO:0004832	GO:0004832
GO:0010041	GO:0010041
GO:0006497	GO:0006497
GO:0051450	GO:0051450
GO:0004457	GO:0004457
GO:0032053	GO:0032053
GO:0010795	GO:0010795
GO:0044747	GO:0044747
GO:0008964	GO:0008964
GO:0007530	GO:0007530
GO:0007154	GO:0007154
GO:0007188	GO:0007188
GO:0035446	GO:0035446
GO:0004022	GO:0004022
